Location,End Date,Fiscal Year,Week,Period,Item,Category,Sub Category,Group with,Counts,Quantity (#),Discount ($),Total ($),Order Type,Number,Area
Long Beach,4/6/25,2025,14,4,895. CLUELESS,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,43.95,Take Out,3,SoCal 4
Long Beach,4/6/25,2025,14,4,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,43.65,Take Out,2,SoCal 4
Long Beach,4/6/25,2025,14,4,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,14.5,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,173. GLADIATOR,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,43.5,Delivery,3,SoCal 4
Long Beach,4/6/25,2025,14,4,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,249. GO KINGS!,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Delivery,3,SoCal 4
Long Beach,4/6/25,2025,14,4,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,892. PIRATES OR PILATES,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,14.5,43.5,Dine In,3,SoCal 4
Long Beach,4/6/25,2025,14,4,9. [NAME OF THE GIRL IM DATING],MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
